date,btc_close,btc_volume,btc_mktcap,btc_ret1
2012-06-30,6.693,183006.036,62556793.8,0.004653257280095913
2012-07-01,6.694,167178.66,62612329.0,0.00014940983116695783
2012-07-02,6.75,293475.5796,63190462.5,0.008365700627427586
2012-07-03,6.765,501729.5415,63379932.0,0.0022222222222221255
2012-07-04,6.55,253308.25,61417712.5,-0.031781226903178084
2012-07-05,6.77,334214.108,63526972.0,0.03358778625954195
2012-07-06,6.73449,316033.7349,63245279.2125,-0.005245199409158019
2012-07-07,6.75,285617.8416,63448312.5,0.002303069720201556
2012-07-08,6.87,142961.2776,64629181.5,0.017777777777777892
2012-07-09,6.896,505565.3988,64930667.2,0.0037845705967975984
2012-07-10,7.239,551389.2291,68214906.75,0.04973897911832936
2012-07-11,7.257,317281.321,68434235.7,0.002486531288852012
2012-07-12,7.32,511369.3312,69083598.0,0.008681273253410504
2012-07-13,7.9,528896.7978,74621030.0,0.0792349726775956
2012-07-14,7.68891,133457.0193,72684419.5665,-0.026720253164557062
2012-07-15,7.64877,219860.4305,72361953.462,-0.00522050589745493
2012-07-16,8.2899,896217.2065,78488773.2,0.08382132029071343
2012-07-17,9.49,1831884.7029,89935306.5,0.1447665231184938
2012-07-18,9.39899,1042768.89,89143780.756,-0.009590094836670282
2012-07-19,9.27491,489641.4516,88033272.0105,-0.013201418450280222
2012-07-20,9.23355,1311324.73,87704874.675,-0.004459342462622362
2012-07-21,9.7,1282075.2107,92208200.0,0.050516865127713695
2012-07-22,9.0,279652.4556,85616550.0,-0.07216494845360821
2012-07-23,9.2,1320447.1212,87588140.0,0.022222222222222143
2012-07-24,8.96,395666.9535,85375360.0,-0.02608695652173898
2012-07-25,8.76998,592475.8554,83632283.276,-0.021207589285714312
2012-07-26,8.9,314058.675,84951390.0,0.01482557542890639
2012-07-27,8.95,257333.6088,85503825.0,0.00561797752808979
2012-07-28,8.93,166246.365,85388660.0,-0.0022346368715083775
2012-07-29,8.889,114298.0272,85061063.25,-0.004591265397536404
2012-07-30,9.15,517586.7464,87643275.0,0.029362132973338007
2012-07-31,9.44,668719.128,90483816.0,0.03169398907103815
2012-08-01,9.54,731231.734,91509588.0,0.010593220338982912
2012-08-02,9.8,1348358.585,94079020.0,0.027253668763102867
2012-08-03,11.1188,733557.4596,106835545.74,0.13457142857142856
2012-08-04,11.3,619357.7152,108661365.0,0.01629672266791382
2012-08-05,11.1869,793867.814,107654894.77,-0.010008849557522237
2012-08-06,11.29112,639398.5097,108737437.492,0.009316253832607702
2012-08-07,11.04,530884.505,106401312.0,-0.022240486329079823
2012-08-08,11.14999,396955.9713,107556148.537,0.009962862318840804
2012-08-09,12.0,1245676.3456,115851000.0,0.0762341490889229
2012-08-10,11.6,837385.9464,112084420.0,-0.033333333333333326
2012-08-11,11.59788,266731.5027,112155558.858,-0.0001827586206896159
2012-08-12,11.765,386153.0512,113871082.0,0.014409530017555072
2012-08-13,11.86999,755266.265,114978064.635,0.008923926901827306
2012-08-14,12.17887,591652.5488,118069273.102,0.026021925881993146
2012-08-15,12.67,797355.594,122938910.5,0.04032640138206589
2012-08-16,13.84119,1373759.8694,134409719.912,0.09243804262036304
2012-08-17,15.4,3136509.6191,149657200.0,0.11262109688545574
2012-08-18,15.26014,1100826.817,148410965.556,-0.009081818181818191
2012-08-19,12.0,2270040.9732,116799600.0,-0.21363762062471248
2012-08-20,10.5,1940464.5264,102298875.0,-0.125
2012-08-21,10.29999,789040.1403,100443442.482,-0.019048571428571526
2012-08-22,10.26,778769.3229,100129905.0,-0.0038825280412893015
2012-08-23,10.25,604249.4,100116875.0,-0.0009746588693957392
2012-08-24,10.25,1015677.0036,100196825.0,0.0
2012-08-25,10.25,440998.4412,100263962.5,0.0
2012-08-26,10.61913,299819.0785,103968185.134,0.03601268292682924
2012-08-27,12.14999,2070915.6728,119046817.019,0.14416058566003054
2012-08-28,11.3807,693110.0583,111594591.92,-0.06331610149473388
2012-08-29,11.20999,644458.2708,110013720.861,-0.014999956065971265
2012-08-30,10.937,363762.8,107421026.6,-0.024352385684554556
2012-08-31,10.8359,739505.2154,106505519.305,-0.009243851147480941
2012-09-01,10.42,254123.622,102502582.0,-0.03838167572605877
2012-09-02,10.18999,278454.1792,100317904.052,-0.022073896353167033
2012-09-03,10.5,263410.7762,103464375.0,0.03042299354562661
2012-09-04,10.5934,401414.175,104452513.01,0.008895238095238067
2012-09-05,10.57888,707102.0642,104404553.552,-0.0013706647535258742
2012-09-06,11.17,811818.563,110342286.5,0.05587737076136601
2012-09-07,11.29,434593.971,111624794.5,0.0107430617726052
2012-09-08,11.21,310702.9809,110912300.5,-0.007085916740478204
2012-09-09,11.14288,180676.5841,110333454.896,-0.005987511150758351
2012-09-10,11.127,520663.3187,110256330.3,-0.0014251252817941706
2012-09-11,11.19401,832347.2172,111008758.368,0.006022288127977005
2012-09-12,11.3789,717404.1042,112922496.765,0.016516869289914915
2012-09-13,11.399,273526.1408,113204608.9,0.0017664273348039217
2012-09-14,11.75,559070.1532,116785600.0,0.03079217475217133
2012-09-15,11.799,208930.1095,117356983.65,0.004170212765957304
2012-09-16,11.99,396754.7148,119346661.5,0.01618781252648538
2012-09-17,11.9625,384798.1744,119178200.625,-0.002293577981651418
2012-09-18,12.09,585271.0488,120549390.0,0.010658307210031248
2012-09-19,12.61,575994.1257,125824471.5,0.043010752688172005
2012-09-20,12.68666,455783.7374,126682643.43,0.006079302141157816
2012-09-21,12.57001,485898.741,125620280.436,-0.00919469742233181
2012-09-22,12.4433,205984.19,124460997.425,-0.01008034202041197
2012-09-23,12.2749,516613.2499,122868066.53,-0.013533387445452627
2012-09-24,12.29888,420821.64,123204030.4,0.0019535800698986527
2012-09-25,12.22909,320465.1942,122596015.795,-0.0056745004423167655
2012-09-26,12.28,344213.7841,123194188.0,0.004163024395110293
2012-09-27,12.46,311053.4571,125089055.0,0.014657980456026287
2012-09-28,12.444,399267.594,125030467.8,-0.001284109149277679
2012-09-29,12.49,251729.4456,125597566.5,0.003696560591449627
2012-09-30,12.47499,111003.4055,125541438.116,-0.001201761409127311
2012-10-01,12.481,428205.0736,125694278.85,0.00048176391323750956
2012-10-02,12.88,813596.8592,129800132.0,0.03196859226023574
2012-10-03,12.8999,585931.095,130089686.545,0.0015450310559006475
2012-10-04,13.0899,580141.6308,132093453.375,0.014728796347258433
2012-10-05,12.99,489455.8616,131173669.5,-0.007631838287534665
2012-10-06,12.89999,343805.508,130356333.949,-0.0069291762894533315
2012-10-07,12.7369,832707.2249,128795532.8,-0.01264264545941507
2012-10-08,12.08,1180176.075,122253224.0,-0.05157455895861629
2012-10-09,12.35,613796.9418,125075242.5,0.022350993377483475
2012-10-10,12.15,409819.5119,123140250.0,-0.0161943319838056
2012-10-11,12.19,297575.04,123629761.0,0.003292181069958877
2012-10-12,12.15,294704.925,123315817.5,-0.003281378178835004
2012-10-13,12.137,213049.98,123272474.75,-0.0010699588477366406
2012-10-14,12.0,300201.2868,121963800.0,-0.011287797643569242
2012-10-15,12.03,387684.4288,122363145.0,0.0024999999999999467
2012-10-16,11.99,517586.695,122047409.0,-0.0033250207813798616
2012-10-17,11.99,342096.8642,122131938.5,0.0
2012-10-18,11.95998,300398.922,121918840.122,-0.002503753127606423
2012-10-19,11.967,415961.9874,122085538.95,0.000586957503273533
2012-10-20,11.85,297110.702,120973687.5,-0.009776886437703802
2012-10-21,11.7965,154088.0361,120520711.725,-0.004514767932489394
2012-10-22,11.81,516697.072,120756659.5,0.001144407239435541
2012-10-23,12.0,724016.0585,122781600.0,0.01608806096528359
2012-10-24,11.82,315400.2656,121032072.0,-0.015000000000000013
2012-10-25,11.71,1023333.179,119986515.0,-0.009306260575296044
2012-10-26,11.09988,1096284.386,113824274.454,-0.05210247651579847
2012-10-27,10.83883,531830.817,111243789.764,-0.02351827226961023
2012-10-28,10.61,269433.9531,108984859.0,-0.021112057297697273
2012-10-29,10.95,474799.9403,112563810.0,0.03204524033930256
2012-10-30,10.85,354297.972,111616662.5,-0.0091324200913242
2012-10-31,11.14,508303.985,114677388.0,0.026728110599078425
2012-11-01,11.279,603491.07,116184415.05,0.012477558348294338
2012-11-02,11.20999,339646.757,115554818.918,-0.006118450217217908
2012-11-03,10.60097,245397.06,109352715.89,-0.05432832678708899
2012-11-04,10.68,263578.879,110253378.0,0.007454978176525406
2012-11-05,10.9,362700.0646,112607900.0,0.02059925093632975
2012-11-06,10.88997,363453.5396,112578331.866,-0.0009201834862385683
2012-11-07,11.21603,428263.836,116037120.77,0.029941312969640865
2012-11-08,11.0979,358473.6925,114904882.125,-0.010532247149838248
2012-11-09,11.07,211960.5342,114696270.0,-0.0025139891330790975
2012-11-10,10.95899,168005.5734,113633767.31,-0.01002800361336953
2012-11-11,10.939,187117.6,113498688.4,-0.0018240732038262708
2012-11-12,11.18,521129.284,116078027.0,0.022031264283755236
2012-11-13,11.129,243957.678,115624189.05,-0.004561717352415062
2012-11-14,11.05,300283.2783,114882982.5,-0.007098571300206524
2012-11-15,11.114,415564.5888,115623943.3,0.005791855203620022
2012-11-16,11.8,813495.1968,122843900.0,0.0617239517725392
2012-11-17,11.8,266107.0452,122927090.0,0.0
2012-11-18,11.832,221950.368,123354516.0,0.0027118644067796183
2012-11-19,11.79998,401011.1919,123093261.367,-0.00270622041920221
2012-11-20,11.84,370599.392,123604864.0,0.0033915311720866814
2012-11-21,11.784,291130.3318,123110983.2,-0.004729729729729626
2012-11-22,12.28,876109.5318,128383102.0,0.04209097080787494
2012-11-23,12.43,287344.085,130041417.0,0.012214983713355165
2012-11-24,12.4108,275058.1064,129941076.0,-0.0015446500402251928
2012-11-25,12.6,338694.4484,132010830.0,0.015244786798594756
2012-11-26,12.6515,522540.8786,132650977.5,0.00408730158730175
2012-11-27,12.52999,513241.2642,131472173.074,-0.009604394735802102
2012-11-28,12.40712,457957.0625,130281273.738,-0.00980607326901295
2012-11-29,12.599,411597.4107,132348085.35,0.01546531346517166
2012-11-30,12.65,374226.5169,132924618.75,0.004047940312723153
2012-12-01,12.68778,236366.6718,133372357.388,0.0029865612648221074
2012-12-02,12.68,219481.9452,133338442.0,-0.0006131884380088382
2012-12-03,12.67901,444199.2084,133375577.794,-7.807570977913514e-05
2012-12-04,12.96675,937013.7392,136438412.681,0.022694200887924065
2012-12-05,13.5,475714.75,142089862.5,0.041124414367516904
2012-12-06,13.6888,718983.9167,144125953.0,0.013985185185185323
2012-12-07,13.68,561787.1172,144075708.0,-0.0006428613172813069
2012-12-08,13.55,201926.2278,142752298.75,-0.009502923976608124
2012-12-09,13.53,413504.6784,142585566.75,-0.0014760147601476925
2012-12-10,13.55,462739.3648,142844438.75,0.0014781966001480296
2012-12-11,13.63999,434650.7682,143842560.543,0.00664132841328402
2012-12-12,13.63999,594253.5047,143886549.511,0.0
2012-12-13,13.79989,423277.0482,145620234.25,0.011722882494781928
2012-12-14,13.90119,1057253.0842,146725322.801,0.007340638222478546
2012-12-15,13.7722,236993.6359,145404477.465,-0.009279061720615323
2012-12-16,13.66548,617988.9885,144317034.636,-0.007748943523910423
2012-12-17,13.498,962820.2198,142590847.3,-0.012255698299657336
2012-12-18,13.399,390244.8,141587233.0,-0.007334419914061363
2012-12-19,13.399,640211.1456,141635134.425,0.0
2012-12-20,13.72,552827.549,145065333.0,0.023957011717292476
2012-12-21,13.6475,417826.671,144340054.25,-0.00528425655976672
2012-12-22,13.58998,248140.624,143780629.402,-0.004214691335409415
2012-12-23,13.48547,341467.2715,142721448.924,-0.007690224709675841
2012-12-24,13.45,260962.2826,142388761.25,-0.0026302383231729953
2012-12-25,13.45,207882.7116,142430120.0,0.0
2012-12-26,13.3989,252781.662,141937227.48,-0.0037992565055762206
2012-12-27,13.47,327090.1824,142744620.75,0.005306405749725851
2012-12-28,13.6499,414037.2762,144711121.088,0.013355605048255281
2012-12-29,13.67,374582.5155,144970008.25,0.0014725382603535397
2012-12-30,13.56998,185823.711,143963578.57,-0.007316752011704564
2012-12-31,13.59,240534.2016,144233048.25,0.0014753153652400375
2013-01-01,13.561,423976.4738,143980866.275,-0.0021339220014716664
2013-01-02,13.4,269953.125,142323745.0,-0.011872280805250268
2013-01-03,13.464,301483.8144,143057356.2,0.004776119402985168
2013-01-04,13.48986,457212.9306,143379674.982,0.001920677361853862
2013-01-05,13.548,363531.7902,144048093.9,0.004309903883361166
2013-01-06,13.52999,190924.327,143904635.39,-0.001329347505166889
2013-01-07,13.535,435842.9376,144014430.25,0.00037028852201670404
2013-01-08,13.83,712505.7366,147203062.5,0.021795345400812627
2013-01-09,13.87998,481692.0961,147781535.058,0.003613882863340523
2013-01-10,14.32,841973.3432,152518740.0,0.031701774786419
2013-01-11,14.29999,625634.061,152348875.962,-0.0013973463687151355
2013-01-12,14.34999,425231.6965,152924255.933,0.003496505941612549
2013-01-13,14.3148,580420.3602,152592905.04,-0.0024522665172589386
2013-01-14,14.3,400256.3367,152490195.0,-0.0010338949898006655
2013-01-15,14.47899,831204.3663,154444852.507,0.012516783216783178
2013-01-16,14.689,778992.8328,156730161.1,0.01450446474512379
2013-01-17,15.39,1117514.2856,164257085.25,0.047722785758050223
2013-01-18,15.985,1029162.048,170657458.5,0.038661468486029804
2013-01-19,15.84304,578406.285,169197726.06,-0.00888082577416327
2013-01-20,15.89,474366.1575,169751678.25,0.002964077601268489
2013-01-21,16.98,1227581.0535,181458043.5,0.06859660163624914
2013-01-22,17.59,1170901.6218,188033142.25,0.035924617196702036
2013-01-23,17.5889,998108.432,188080306.312,-6.253553155211033e-05
2013-01-24,19.18999,3489818.1363,205271964.782,0.09102843270471728
2013-01-25,18.8348,1488829.4472,201538010.44,-0.0185091289781808
2013-01-26,17.61926,669916.2714,188597440.003,-0.06453692101854014
2013-01-27,17.99999,527616.7337,192741192.921,0.02160873952708564
2013-01-28,18.45,1207193.9555,197628097.5,0.025000569444760812
2013-01-29,19.8,1887662.5944,212168880.0,0.07317073170731714
2013-01-30,19.7,987231.4995,211168732.5,-0.005050505050505083
2013-01-31,21.43,2259602.8338,229814784.25,0.08781725888324865
2013-02-01,21.3,1164197.394,228502140.0,-0.006066262249183385
2013-02-02,21.1,1722750.2276,226441507.5,-0.009389671361502261
2013-02-03,20.68,801972.5148,222019446.0,-0.019905213270142275
2013-02-04,21.05,1198782.5746,226084367.5,0.017891682785299956
2013-02-05,20.79,695043.9712,223381273.5,-0.012351543942992982
2013-02-06,21.3339,1255853.6144,229307424.15,0.026161616161616275
2013-02-07,22.15,1592660.939,238161230.0,0.03825367138685376
2013-02-08,22.15,1192051.616,238245400.0,0.0
2013-02-09,23.69997,982727.268,254997457.218,0.0699760722347631
2013-02-10,23.61458,1423219.1435,254175531.83,-0.0036029581472044603
2013-02-11,24.1955,864351.2284,260524441.363,0.024600056405830628
2013-02-12,25.76997,2176732.6504,277569635.368,0.06507284412390746
2013-02-13,26.09999,2488708.3392,281226739.75,0.012806378897608273
2013-02-14,26.53092,4124577.6264,285978776.499,0.01651073429530059
2013-02-15,26.99898,1576567.993,291142825.855,0.01764205689060172
2013-02-16,27.07009,664307.0038,292037544.938,0.002633803202935825
2013-02-17,25.6083,2298825.745,276386540.655,-0.05400018987746258
2013-02-18,26.81565,920305.881,289525221.094,0.04714682349082144
2013-02-19,28.78999,3177223.4228,310961401.74,0.07362640845923929
2013-02-20,29.81231,1255700.1968,322132443.859,0.03550956426174512
2013-02-21,29.80012,1191756.7704,322147492.233,-0.00040889149482215004
2013-02-22,30.901,2324984.6744,334172684.3,0.03694213311892702
2013-02-23,29.27998,2323418.9142,316761071.633,-0.052458496488786865
2013-02-24,30.29777,791910.7875,327896100.937,0.03476061117528095
2013-02-25,30.25001,890787.5352,327526689.523,-0.0015763536392282562
2013-02-26,31.179,1531583.034,337705984.8,0.030710403070941084
2013-02-27,31.40181,1177542.2568,340278648.658,0.007146156066583309
2013-02-28,33.50001,4512572.8263,363158533.406,0.06681780445139962
2013-03-01,34.87799,1551053.6249,378234362.555,0.041133719064561314
2013-03-02,34.1808,1347223.0344,370801863.6,-0.019989397324788438
2013-03-03,34.10007,502941.2404,370055664.643,-0.0023618522679397236
2013-03-04,36.35,2018751.0398,394631048.75,0.06598021646289864
2013-03-05,40.04,3748440.9072,434841407.0,0.1015130674002751
2013-03-06,47.5,6397899.5898,516050687.5,0.18631368631368628
2013-03-07,42.49271,7293703.9309,461811834.598,-0.10541663157894732
2013-03-08,42.98,2271675.174,467264591.5,0.011467614091922984
2013-03-09,46.01112,2264404.3504,500413490.286,0.07052396463471378
2013-03-10,46.5,1871652.692,505945575.0,0.010625257546436728
2013-03-11,47.7397,2298164.6666,519656182.44,0.02666021505376337
2013-03-12,45.01771,8779856.157,490159579.137,-0.05701732520313274
2013-03-13,46.79999,2668790.2528,509745491.08,0.03959064110546717
2013-03-14,47.27589,2055387.0964,515147644.871,0.01016880559162514
2013-03-15,47.25005,1111936.7388,515066888.794,-0.0005465788163901975
2013-03-16,47.11,906857.6236,513747505.25,-0.002964018027494242
2013-03-17,47.4419,836863.2785,517607733.665,0.0070452133305030085
2013-03-18,47.65,3748819.5906,520091411.25,0.004386417913279317
2013-03-19,57.76,7148213.6865,630724760.0,0.21217208814270716
2013-03-20,63.40967,6532515.9765,692714184.19,0.09781284626038778
2013-03-21,73.8,7709065.1822,806634000.0,0.1638603386518176
2013-03-22,71.5,5875622.994,781897187.5,-0.031165311653116534
2013-03-23,63.0,10504089.375,689275125.0,-0.11888111888111885
2013-03-24,70.1,3345604.4686,767335630.0,0.11269841269841252
2013-03-25,73.88798,6785646.563,809051214.606,0.05403680456490734
2013-03-26,78.0,5189443.5918,854380800.0,0.05565208305870595
2013-03-27,88.9,7075844.0416,974055075.0,0.1397435897435899
2013-03-28,93.56701,14010359.883,1025609049.19,0.05249730033745781
2013-03-29,89.05,8234446.3261,976502263.75,-0.04827566895639823
2013-03-30,90.99999,3806444.8435,998263065.301,0.02189769792251539
2013-03-31,92.50001,2292098.7824,1015081234.74,0.016483738075136145
2013-04-01,102.51001,10645004.2216,1125488152.79,0.10821620451716707
2013-04-02,108.73,10613102.4144,1194254982.75,0.060676903650677794
2013-04-03,138.79,23873437.437,1525041868.75,0.27646463717465264
2013-04-04,131.99899,13420075.1127,1450949397.95,-0.04893011023848981
2013-04-05,143.8,11616372.8302,1581185255.0,0.08940227497195252
2013-04-06,142.49765,3866342.6784,1567463462.68,-0.009056675938803993
2013-04-07,160.0997,11693075.2323,1761733096.31,0.12352519497689984
2013-04-08,184.0,25152477.6132,2025508800.0,0.14928385249941112
2013-04-09,237.99,27213298.866,2620841076.0,0.29342391304347837
2013-04-10,198.0,46785404.8914,2181366000.0,-0.16803227026345646
2013-04-11,123.40098,28882031.451,1360014540.68,-0.3767627272727273
2013-04-12,76.488,55774375.0509,843312707.4,-0.3801669970530218
2013-04-13,109.49999,31251771.8695,1207719189.71,0.4315969825332078
2013-04-14,91.0,18178710.1419,1004046225.0,-0.1689496957944927
2013-04-15,91.0,24936401.4492,1004410225.0,0.0
2013-04-16,91.0,43716430.8802,1004826550.0,0.0
2013-04-17,85.59999,33633391.131,945556749.538,-0.05934076923076914
2013-04-18,96.5,20205021.906,1066353950.0,0.12733658029632933
2013-04-19,119.62,37320632.2794,1322210698.5,0.23958549222797942
2013-04-20,123.86,11246400.795,1369526213.0,0.03544557766259815
2013-04-21,125.0,16257302.8523,1382675000.0,0.009203939932181493
2013-04-22,123.515,9129724.5555,1366749056.75,-0.011880000000000002
2013-04-23,136.08099,19094278.085,1506338312.73,0.10173655021657302
2013-04-24,153.20019,41383168.1575,1696508264.02,0.1258015539128572
2013-04-25,151.12001,32191640.52,1674073468.78,-0.013578181593638883
2013-04-26,135.601,20578994.275,1502740452.08,-0.10269328330510308
2013-04-27,128.00001,9815661.9,1419014510.86,-0.05605408514686472
2013-04-28,135.98999,4992243.921,1508159586.85,0.06242171387330364
2013-04-29,141.50002,12886063.4124,1569907346.89,0.040517908707839556
2013-04-30,139.109,11520673.4406,1543897758.78,-0.016897665456160338
2013-05-01,124.2998,27231236.2233,1379976379.6,-0.10645752611261672
2013-05-02,105.00003,30687919.9965,1166088333.17,-0.15526790871747187
2013-05-03,93.15,27972774.0495,1034828966.25,-0.11285739632645808
2013-05-04,111.98979,18189055.8656,1244556534.99,0.2022521739130434
2013-05-05,117.89001,11649114.6408,1310580293.92,0.05268533854738022
2013-05-06,120.94999,21490110.0621,1345090886.29,0.025956228182523633
2013-05-07,106.81,18288870.5056,1188309314.5,-0.11690774013292604
2013-05-08,113.95001,8755455.5258,1268209485.05,0.06684776706300921
2013-05-09,109.56154,4178571.9885,1219822578.86,-0.03851223883174748
2013-05-10,117.68,11305377.519,1310702188.0,0.07409954259496554
2013-05-11,115.4,4114061.0856,1285812765.0,-0.019374575118966675
2013-05-12,114.32,3081213.9625,1274287886.0,-0.009358752166377937
2013-05-13,117.50298,3968798.3286,1310296293.0,0.027842722183345048
2013-05-14,119.0,12283271.0667,1327427150.0,0.01274027262968147
2013-05-15,114.98499,15504137.656,1283062885.54,-0.033739579831932764
2013-05-16,115.09024,6501368.4656,1284654522.42,0.0009153368626635405
2013-05-17,124.49,11635707.49,1390077125.75,0.08167295506552086
2013-05-18,123.74995,3592511.0812,1382268379.01,-0.005944654189091514
2013-05-19,121.05628,3417224.632,1352646555.84,-0.02176703909779354
2013-05-20,122.65001,2925957.2895,1370877559.27,0.01316519886452805
2013-05-21,122.5,2506085.6166,1369657187.5,-0.0012230736874786485
2013-05-22,122.64,3576167.8848,1371731466.0,0.0011428571428571122
2013-05-23,125.67,4350902.206,1406127913.5,0.024706457925635972
2013-05-24,131.5,8849327.648,1471892650.0,0.046391342404710656
2013-05-25,132.69,3257942.661,1485783006.0,0.00904942965779476
2013-05-26,134.04701,4004846.9424,1501517528.99,0.010226919888461916
2013-05-27,132.60997,7607801.691,1485990856.08,-0.010720418157779132
2013-05-28,128.321,4089359.7098,1438449537.78,-0.03234274165057127
2013-05-29,129.97994,4158931.1309,1457591797.66,0.012928047630551553
2013-05-30,130.99589,4862725.4473,1469538093.2,0.007816206100726086
2013-05-31,127.34072,3082378.1955,1429125799.45,-0.02790293649670994
2013-06-01,129.19945,1443343.692,1450625584.71,0.014596509270561775
2013-06-02,120.60293,15111857.1422,1354720652.4,-0.06653681575269876
2013-06-03,120.00002,5095106.6568,1348575224.76,-0.0049991322764711965
2013-06-04,120.56663,4027833.069,1355575833.58,0.004721749213041804
2013-06-05,122.4051,2955707.7165,1376864586.97,0.015248580805484968
2013-06-06,120.68998,3469280.9151,1358109258.69,-0.014011834474217166
2013-06-07,110.29501,10381120.9005,1241579898.07,-0.08612951961712145
2013-06-08,107.8,2949717.4382,1213946580.0,-0.022621240979079693
2013-06-09,98.47045,19289688.88,1109296698.62,-0.08654499072356214
2013-06-10,104.96851,8904894.1636,1182971489.79,0.06598994926904456
2013-06-11,108.0,2667019.4964,1217610900.0,0.028879994581232138
2013-06-12,108.16201,3196397.666,1219978239.14,0.001500092592592539
2013-06-13,109.0,4592100.0292,1229956000.0,0.007747544632352943
2013-06-14,100.0,5204513.424,1128830000.0,-0.08256880733944949
2013-06-15,101.96998,2947662.7152,1151516393.15,0.019699800000000156
2013-06-16,100.0,1339124.8424,1129737500.0,-0.01931921532199976
2013-06-17,100.52521,2214316.1064,1136058016.38,0.005252100000000093
2013-06-18,107.38999,8427353.5444,1214030413.2,0.06828913861507968
2013-06-19,107.835,2898261.579,1219398180.0,0.0041438685300183575
2013-06-20,111.97,6193938.1224,1266565450.5,0.03834562062410174
2013-06-21,111.0,6143518.4052,1256073225.0,-0.008663034741448583
2013-06-22,109.09,1636878.477,1234928799.75,-0.017207207207207142
2013-06-23,107.68389,1807671.082,1219485056.99,-0.012889449078742343
2013-06-24,101.96936,4587198.296,1155134402.42,-0.0530676408513846
2013-06-25,103.86665,10765750.287,1177011684.47,0.018606471591074092
2013-06-26,104.40565,1952325.0957,1183612922.21,0.005189346147199236
2013-06-27,102.79001,2158332.4707,1165723515.16,-0.015474641458580018
2013-06-28,96.63498,6882181.4474,1096326263.97,-0.059879651728801275
2013-06-29,95.85301,3143678.5308,1087840603.14,-0.00809199732850363
2013-06-30,96.5,1273106.6658,1095578975.0,0.006749814116426833
2013-07-01,90.998,7629744.5774,1033462011.05,-0.057015544041450705
2013-07-02,89.55,4045224.2845,1017368595.0,-0.01591243763599204
2013-07-03,82.8,8559138.675,941044770.0,-0.07537688442211055
2013-07-04,79.8,7688366.207,907288095.0,-0.036231884057971064
2013-07-05,67.85844,9963812.3974,771818503.638,-0.14964360902255636
2013-07-06,69.34602,4524115.951,789064090.473,0.021921812526194184
2013-07-07,70.942,3859606.632,807555842.15,0.02301473105450036
2013-07-08,77.64,6565534.36,884162379.0,0.09441515604296469
2013-07-09,76.32791,4057731.7599,869603878.63,-0.01689966512107155
2013-07-10,78.58899,7786461.2814,895700331.002,0.029623240044172494
2013-07-11,87.15,5140027.9938,993690836.25,0.10893396136023648
2013-07-12,97.8,14015999.9247,1115526360.0,0.12220309810671237
2013-07-13,95.995,4232479.392,1095300550.12,-0.018456032719836313
2013-07-14,94.75,1843336.1934,1081481237.5,-0.012969425490911068
2013-07-15,98.37516,5024719.8024,1123279548.81,0.03826026385224268
2013-07-16,97.01,2736400.24,1108089449.25,-0.013877080352397764
2013-07-17,97.97,2598642.436,1119468900.5,0.00989588702195654
2013-07-18,90.40001,7713499.6501,1033357994.31,-0.07726844952536494
2013-07-19,93.41082,3460576.9605,1068169073.59,0.03330541666975484
2013-07-20,91.8775,1359814.5242,1051064818.38,-0.01641480076933277
2013-07-21,88.93999,1150392.8898,1017893727.05,-0.03197202797202803
2013-07-22,91.788,1615444.4042,1050901464.3,0.0320217036228585
2013-07-23,95.396,3710803.428,1092556078.6,0.03930797054081148
2013-07-24,93.6216,2339401.6065,1072594584.72,-0.01860036060212167
2013-07-25,96.2,3342808.416,1102464025.0,0.02754065301169817
2013-07-26,96.39475,1915553.718,1105124840.98,0.0020244282744281694
2013-07-27,95.20461,1896908.4112,1091873110.71,-0.012346523021222633
2013-07-28,99.00001,5131723.0068,1135839489.73,0.03986571658662319
2013-07-29,101.04202,3773282.175,1159687050.1,0.02062636155289277
2013-07-30,101.89998,4303074.945,1170005380.36,0.008491120822802234
2013-07-31,104.95555,7252466.6624,1205611283.41,0.02998597251932722
2013-08-01,104.19,2542720.5126,1197299385.0,-0.0072940401913000885
2013-08-02,105.5,4703695.0281,1212854375.0,0.012573183606872096
2013-08-03,103.80001,1460399.5672,1193775370.01,-0.01611364928909953
2013-08-04,104.67459,1096524.647,1204281157.95,0.008425625392521674
2013-08-05,106.4,2901516.2976,1224642720.0,0.016483561101123145
2013-08-06,106.88378,2497134.7674,1230715956.9,0.004546804511278202
2013-08-07,105.6,1685853.5644,1216398480.0,-0.01201098988078464
2013-08-08,101.9,4300491.2626,1174293052.5,-0.035037878787878673
2013-08-09,102.3,2449559.4361,1179434602.5,0.003925417075564264
2013-08-10,102.61802,864319.5957,1183611635.38,0.0031086999022482686
2013-08-11,103.85001,1256541.0633,1198377190.39,0.012005591220723089
2013-08-12,104.99498,2971510.9216,1212190667.97,0.011025227633584267
2013-08-13,107.29884,3376098.51,1239304284.47,0.021942572873484112
2013-08-14,100.03,7843077.0315,1155734116.25,-0.06774388241289464
2013-08-15,98.28,2833909.1424,1135925154.0,-0.017494751574527623
2013-08-16,98.51,2479810.0138,1139007098.5,0.00234025234025248
2013-08-17,98.39,2043745.8756,1138079589.75,-0.0012181504415795796
2013-08-18,99.02,1458372.5415,1145854489.0,0.006403089744892787
2013-08-19,102.07,8619908.4538,1181603148.0,0.03080185821046255
2013-08-20,104.59,4241288.311,1211248945.75,0.024688938963456586
